time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates,eval/mean_reward,eval/mean_ep_length
1120,6.37,67,1.4915732600000005,7903,116,0.23854589834809303,0.1467435797676444,0.001,7798,,
1124,6.39,67,1.48920167,7926,116,0.2586093321442604,0.13171992264688015,0.001,7820,,
1128,6.47,68,1.51626381,7951,116,0.2263713926076889,0.10288582146167755,0.001,7849,,
1132,6.46,68,1.4700669400000002,7975,116,0.01569165786107381,0.19800148780147234,0.001,7873,,
1136,6.26,68,1.4593598399999996,7994,116,0.21975378692150116,0.13781598806381226,0.001,7892,,
1140,6.31,68,1.4119223100000002,8021,116,0.15337113244459033,0.15901567786931992,0.001,7919,,
1144,6.29,68,1.4065400099999996,8046,116,0.14464208600111306,0.1266283318400383,0.001,7941,,
1148,6.35,69,1.3937471100000003,8071,116,0.24841215461492538,0.1810281753540039,0.001,7969,,
1152,6.36,69,1.3773468400000002,8096,116,0.19598033092916012,0.15467840246856213,0.001,7995,,
1156,6.35,69,1.3668557300000002,8124,116,0.22598542569903657,0.20380722731351852,0.001,8019,,
1160,6.43,69,1.2718654999999999,8163,117,0.11417984000096719,0.20156357437372208,0.001,8054,,
1164,6.41,70,1.29636897,8187,116,0.14136615519722304,0.12902682026227316,0.001,8086,,
1168,6.48,70,1.32394447,8219,116,0.22730033919215203,0.16761013594540683,0.001,8117,,
1172,6.48,70,1.3255474500000002,8237,116,0.023192736009756725,0.25976929664611814,0.001,8136,,
1176,6.57,70,1.39360202,8272,116,0.04485808126628399,0.1809382370927117,0.001,8170,,
1180,6.54,71,1.3783864399999999,8301,116,0.10160015771786372,0.19610492140054703,0.001,8200,,
1184,6.52,71,1.3876252999999996,8323,116,0.2199355959892273,0.1566300956266267,0.001,8221,,
1188,6.52,71,1.41955649,8346,116,0.22042731940746307,0.15021466910839082,0.001,8241,,
1192,6.55,71,1.4606882600000004,8371,116,0.014338240027427673,0.20464032143354416,0.001,8266,,
1196,6.68,71,1.45945157,8408,116,0.23767573634783426,0.16997664980590343,0.001,8300,,
1200,6.63,72,1.4821649700000004,8438,116,0.1785824985376426,0.1827072071341368,0.001,8336,,
1204,6.63,72,1.4932155400000002,8461,116,-0.0859052799642086,0.1965100062744958,0.001,8358,,
1208,6.64,72,1.49690021,8491,116,0.17828537027041116,0.16900584995746612,0.001,8386,,
1212,6.77,72,1.5047276299999999,8528,117,-0.02772699948400259,0.1590461865067482,0.001,8417,,
1216,6.73,73,1.48130686,8549,116,0.2518870458006859,0.14265728741884232,0.001,8445,,
1220,6.68,73,1.4748595199999996,8571,116,0.14413726702332497,0.16358299553394318,0.001,8468,,
1224,6.67,73,1.5059004999999996,8593,116,0.19747002859367058,0.21282650157809258,0.001,8492,,
1228,6.69,73,1.4789903100000001,8620,117,0.18539845570921898,0.18321305885910988,0.001,8517,,
1232,6.74,73,1.49723843,8649,116,0.037193022668361664,0.19738376885652542,0.001,8548,,
1236,6.77,74,1.5144490400000004,8671,117,0.16108993254601955,0.1560695692896843,0.001,8569,,
1240,6.75,74,1.59216094,8696,117,0.22693246603012085,0.14910519495606422,0.001,8591,,
1244,6.74,74,1.61360264,8720,117,0.18847665935754776,0.1524154618382454,0.001,8618,,
1248,6.81,74,1.6570563600000003,8752,117,0.12342604994773865,0.14023412019014359,0.001,8641,,
1252,6.85,75,1.6528055600000002,8781,117,0.05249818507581949,0.37381901405751705,0.001,8676,,
1256,6.9,75,1.6437392700000002,8814,117,0.1281568551591287,0.23180045187473297,0.001,8712,,
1260,6.84,75,1.6459220800000003,8847,117,0.18524120872219405,0.19085248932242393,0.001,8743,,
1264,6.84,75,1.6661713400000002,8871,117,0.11333655938506126,0.22212382555007934,0.001,8770,,
1268,6.8,75,1.68265084,8899,117,0.1475404119119048,0.1673175971955061,0.001,8795,,
1272,6.88,76,1.6580889900000002,8925,117,0.19988185912370682,0.18380776420235634,0.001,8820,,
1276,6.73,76,1.5859982500000003,8945,117,-0.019077666103839874,0.161484432220459,0.001,8844,,
1280,6.78,76,1.58884792,8979,117,0.1713771965354681,0.15735379606485367,0.001,8878,,
1284,6.88,76,1.6199593400000003,9011,117,0.058533166721463206,0.12008645317771217,0.001,8903,,
1288,6.99,77,1.6632715999999999,9045,117,0.1459245815873146,0.180823715031147,0.001,8941,,
1292,6.93,77,1.6262773000000001,9064,117,0.1088024154305458,0.15617323517799378,0.001,8962,,
1296,6.75,77,1.64670829,9083,117,0.2155884156624476,0.1486508697271347,0.001,8982,,
1300,6.63,77,1.6331253199999998,9101,117,0.1005120708917578,0.1505321741104126,0.001,9000,,
1304,6.65,77,1.6621521800000003,9126,117,0.21746174494425455,0.19249475374817848,0.001,9019,,
1308,6.58,78,1.63904517,9149,117,0.18490653485059738,0.13166772127151488,0.001,9043,,
1312,6.43,78,1.63117743,9171,117,-0.12823817133903503,0.1878526285290718,0.001,9070,,
1316,6.5,78,1.6855819600000002,9199,117,-0.010708458721637726,0.23079600504466466,0.001,9092,,
1320,6.5,78,1.68037597,9221,117,0.06430871365591884,0.16229448786803655,0.001,9118,,
1324,6.5,78,1.6858289900000003,9243,117,0.31221288442611694,0.11846393197774888,0.001,9141,,
1328,6.58,79,1.7413699299999998,9278,117,0.13449601083993912,0.22580588161945342,0.001,9169,,
1332,6.48,79,1.7281036200000002,9297,117,-0.060173556208610535,0.38701686561107634,0.001,9195,,
1336,6.5,79,1.70858678,9321,117,0.06988944361607234,0.1817970797419548,0.001,9219,,
1340,6.44,79,1.6677811399999998,9340,117,0.18653198331594467,0.15556006133556366,0.001,9239,,
1344,6.45,79,1.65073049,9365,117,0.11966209424038728,0.16591638326644897,0.001,9263,,
1348,6.37,79,1.6143656999999998,9389,117,0.07053713500499725,0.12093742936849594,0.001,9285,,
1352,6.3,80,1.5964567099999996,9411,117,0.10656824583808581,0.1529411499698957,0.001,9308,,
1356,6.17,80,1.5887787,9431,117,0.020053870975971222,0.17926582396030427,0.001,9330,,
1360,6.13,80,1.54032897,9460,117,0.11641861870884895,0.16935798805207014,0.001,9355,,
1364,6.15,80,1.5007224699999997,9486,117,0.08710089838132262,0.1511802226305008,0.001,9383,,
1368,6.18,81,1.4647691199999997,9517,117,0.11143008973449468,0.15778954923152924,0.001,9416,,
1372,6.19,81,1.4866036199999997,9544,117,0.008436132222414017,0.12727932035923004,0.001,9436,,
1376,6.27,81,1.4730201299999999,9572,117,0.16498856619000435,0.7862012058496475,0.001,9463,,
1380,6.28,81,1.4467579600000002,9607,117,0.045784588903188705,0.30643134750425816,0.001,9505,,
1384,6.2,82,1.4473552899999995,9631,117,0.05898749455809593,0.171428781747818,0.001,9529,,
1388,6.13,82,1.3798080799999999,9658,117,0.02854208213587602,0.13342314532824925,0.001,9555,,
1392,6.3,82,1.4391473099999998,9694,117,0.07085661590099335,0.21951693025502292,0.001,9585,,
1396,6.33,82,1.45313627,9716,117,-0.0620774378379186,0.17515518835612706,0.001,9615,,
1400,6.39,82,1.43300333,9740,117,0.02051379531621933,0.1517522595822811,0.001,9637,,
1404,6.46,83,1.3909638999999998,9772,117,0.0726970499381423,0.18085084110498428,0.001,9670,,
1408,6.52,83,1.4226497400000002,9801,117,0.014439571648836136,0.15586296916007997,0.001,9699,,
1412,6.49,83,1.44220605,9820,117,0.038139866665005684,0.15345498360693455,0.001,9718,,
1416,6.41,83,1.4119351999999998,9840,117,0.0038657020777463913,0.15324091166257858,0.001,9739,,
1420,6.5,84,1.3957986599999999,9871,117,0.14403892060120901,0.11467629298567772,0.001,9764,,
1424,6.48,84,1.35471742,9891,117,0.17106343805789948,0.1560294970870018,0.001,9787,,
1428,6.33,84,1.3052207200000001,9911,117,-0.06782604257265727,0.2577775210142136,0.001,9810,,
1432,6.45,84,1.3361631600000001,9942,117,0.12076624482870102,0.12862689644098282,0.001,9831,,
1436,6.46,84,1.3479529700000001,9967,117,0.13030392241974673,0.10519774879018466,0.001,9862,,
1440,6.52,84,1.38889138,9992,117,0.03096397966146469,0.14093665033578873,0.001,9887,,
,,,,10000,,-0.01066533662378788,0.13545536901801825,0.001,9895,1.9342306999999999,6.55
1444,6.5,85,1.4142953900000002,10015,117,0.02660452574491501,0.15247222036123276,0.001,9913,,
1448,6.63,85,1.45090993,10052,117,0.1957684139876316,0.17127969009535654,0.001,9943,,
1452,6.65,86,1.46407037,10076,117,0.0818665660917759,0.25878808200359343,0.001,9975,,
1456,6.73,86,1.50525009,10104,117,-0.056091196835041046,0.13049660623073578,0.001,10001,,
1460,6.77,86,1.5371465100000001,10137,117,0.11132735369028524,0.13975485414266586,0.001,10033,,
1464,6.74,86,1.5335432699999996,10160,117,0.12711070477962494,0.17449269443750381,0.001,10058,,
1468,6.63,86,1.5595588700000003,10180,117,0.1600704789161682,0.11502532809972763,0.001,10079,,
1472,6.67,87,1.6092282900000001,10211,117,0.17896629869937897,0.15108287036418916,0.001,10103,,
1476,6.63,87,1.6238227599999997,10235,117,-0.08609483080605666,0.11726866662502289,0.001,10134,,
1480,6.59,87,1.6336440000000005,10266,117,0.11024221731349826,0.1358841573819518,0.001,10160,,
1484,6.65,87,1.6187565899999998,10296,117,0.061247508972883224,0.13641443252563476,0.001,10186,,
1488,6.57,88,1.6140353500000004,10315,117,0.030375527838865917,0.143343248963356,0.001,10214,,
1492,6.49,88,1.56169299,10343,117,0.07424045018851758,0.16665021777153016,0.001,10241,,
1496,6.59,88,1.5721496800000003,10375,117,-0.09193878713995218,0.11502752006053925,0.001,10267,,
1500,6.58,88,1.60851134,10398,117,0.013931059588988623,0.13371370434761048,0.001,10292,,
1504,6.58,88,1.6651858400000001,10430,117,0.029577884619357064,0.22172877378761768,0.001,10328,,
1508,6.62,89,1.6263545099999999,10463,117,-0.02063075006008148,0.11547734385186975,0.001,10361,,
1512,6.71,89,1.5905601500000004,10491,117,0.0715762396575883,0.22683596052229404,0.001,10389,,
1516,6.79,89,1.5956134800000004,10519,117,0.052513428032398224,0.11260324120521545,0.001,10413,,
1520,6.78,89,1.6118085399999997,10549,117,0.0035159531980752945,0.1572877885773778,0.001,10444,,
1524,6.91,90,1.6366311700000002,10582,117,-0.04598088376224041,0.1562798778925623,0.001,10480,,
1528,6.95,90,1.6495771300000004,10606,117,0.0914295680820942,0.15125431045889853,0.001,10505,,
1532,6.87,90,1.6571276,10629,117,0.08540883660316467,0.12737169861793518,0.001,10523,,
1536,6.96,90,1.65524997,10663,117,0.1458633148111403,0.13220834897624123,0.001,10552,,
1540,6.94,91,1.5776202200000002,10686,117,-0.04513719864189625,0.16789422184228897,0.001,10582,,
1544,6.92,91,1.56355099,10707,117,0.14963282272219658,0.12411165796220303,0.001,10605,,
1548,6.79,91,1.5318493599999998,10731,117,0.10975335910916328,0.13278233557939528,0.001,10625,,
1552,6.82,91,1.5273525900000002,10758,117,0.019941764573256176,0.12879878530899683,0.001,10649,,
1556,6.74,91,1.51001399,10778,117,0.15906783379614353,0.13445043191313744,0.001,10676,,
1560,6.74,92,1.5396040199999999,10811,117,0.06809897860512137,0.12607552324022567,0.001,10702,,
1564,6.72,92,1.5337624600000002,10832,117,0.07192926357189815,0.12981131051977476,0.001,10730,,
1568,6.75,92,1.5394875200000002,10855,117,-0.14831429719924927,0.18742769584059715,0.001,10753,,
1572,6.71,92,1.4893050699999997,10882,117,0.027294094488024712,0.1830727126110684,0.001,10781,,
1576,6.82,93,1.51659935,10917,117,0.15537817465762296,0.23257791996002197,0.001,10815,,
1580,6.71,93,1.50960466,10937,117,-0.08709062822163105,0.13571874611079693,0.001,10834,,
1584,6.7,93,1.54662318,10966,117,-0.021781550254672766,0.13091869332960673,0.001,10864,,
1588,6.76,93,1.59140601,10991,117,0.11675943098962308,0.11782732754945754,0.001,10890,,
1592,6.71,94,1.6093005700000003,11014,117,0.11136489734053612,0.2028687298297882,0.001,10911,,
1596,6.6,94,1.6086148999999998,11035,117,-0.043690950920184456,0.2679290220141411,0.001,10934,,
1600,6.61,94,1.63484736,11059,117,-0.19827004242688417,0.27700525224208833,0.001,10957,,
1604,6.52,94,1.59962318,11082,117,-0.10288737341761589,0.22006331756711006,0.001,10980,,
1608,6.5,94,1.6089707400000004,11113,117,-0.021537584811449052,0.28727327585220336,0.001,11007,,
1612,6.54,95,1.6457424799999998,11145,117,0.1555676206946373,0.27643782198429107,0.001,11043,,
1616,6.48,95,1.6218014299999999,11167,116,0.11053082222739856,0.15253986716270446,0.001,11064,,
1620,6.44,95,1.62417052,11193,116,0.11177141428925097,0.17012815343009102,0.001,11091,,
1624,6.38,95,1.6612581800000001,11220,116,-0.046095676720142365,0.19467209726572038,0.001,11110,,
1628,6.34,96,1.6257737799999998,11240,116,0.1392313502728939,0.182950247079134,0.001,11136,,
1632,6.36,96,1.5841451999999998,11265,116,-0.08324458776041865,0.18477631807327272,0.001,11163,,
1636,6.22,96,1.5891858399999998,11285,116,-0.06450590118765831,0.24535998702049255,0.001,11183,,
1640,6.35,96,1.6707483999999997,11321,116,0.06739257201552391,0.23431924879550933,0.001,11214,,
1644,6.34,97,1.6367942400000002,11341,116,0.13291028390328088,0.1329655185341835,0.001,11240,,
1648,6.32,97,1.6523914399999997,11363,116,0.10746005177497864,0.13577256798744203,0.001,11261,,
1652,6.29,97,1.6379470499999993,11387,116,-0.09719439670443535,0.146261752396822,0.001,11286,,
1656,6.36,97,1.6632105400000001,11414,116,0.09139085654169321,0.10425079800188541,0.001,11312,,
1660,6.23,97,1.6406381,11434,116,0.12677712924778461,0.12907994985580445,0.001,11332,,
1664,6.25,98,1.6853650299999998,11457,116,0.13591055292636156,0.14651851803064347,0.001,11355,,
1668,6.33,98,1.64627983,11488,116,0.11810190975666046,0.09719544351100921,0.001,11384,,
1672,6.32,98,1.6547139299999998,11514,116,0.11828889511525631,0.16952238976955414,0.001,11409,,
1676,6.21,98,1.6083979700000004,11538,116,-0.03733402738968531,0.11781280984481175,0.001,11436,,
1680,6.37,99,1.65051906,11574,116,-0.007393288426101208,0.125646105834416,0.001,11471,,
1684,6.42,99,1.6612391,11608,116,0.020591245032846928,0.1736674631635348,0.001,11501,,
1688,6.46,99,1.6350416900000002,11637,116,0.02163629171748956,0.1410597481510856,0.001,11532,,
1692,6.51,99,1.6339288399999998,11665,116,0.04810379631817341,0.13230774977377482,0.001,11562,,
1696,6.55,100,1.64426911,11690,116,0.1779972972969214,0.10281169265508652,0.001,11588,,
1700,6.51,100,1.5803443499999994,11710,116,-0.03853326663374901,0.1642378605902195,0.001,11609,,
1704,6.49,100,1.5803029499999999,11731,116,0.15096170268952847,0.133252289891243,0.001,11629,,
1708,6.42,100,1.5558684500000002,11755,116,0.05707672983407974,0.12616014977296194,0.001,11653,,
1712,6.34,100,1.54710785,11779,116,0.07557086762972176,0.16588122248649598,0.001,11677,,
1716,6.44,101,1.5741658700000003,11811,116,0.07944965735077858,0.1399761438369751,0.001,11703,,
1720,6.42,101,1.5617089600000003,11835,116,-0.01996869221329689,0.14702297747135162,0.001,11732,,
1724,6.49,101,1.54622959,11869,116,0.06079006418585777,0.13120962381362916,0.001,11760,,
1728,6.5,101,1.5539170599999994,11890,116,-0.023265561768009018,0.13125136281762803,0.001,11789,,
1732,6.52,101,1.5319463800000002,11917,116,0.024351862569650013,0.18256140500307083,0.001,11816,,
1736,6.56,102,1.5244866900000003,11941,116,0.01332038672020038,0.17580727040767669,0.001,11836,,
1740,6.45,102,1.4595986300000001,11966,116,0.07649563439190388,0.22178467363119125,0.001,11865,,
1744,6.64,102,1.54846539,12005,116,-0.003585489732878549,0.12469901889562607,0.001,11903,,
1748,6.67,103,1.5576829899999998,12030,116,-0.0036219358444213867,0.1252861961722374,0.001,11929,,
1752,6.69,103,1.57942631,12056,116,0.02751161716878414,0.1464756866917014,0.001,11954,,
1756,6.66,103,1.56913893,12080,116,-0.019504907230536144,0.15699948370456696,0.001,11978,,
1760,6.77,103,1.56276272,12111,116,0.14580698311328888,0.12432359904050827,0.001,12002,,
1764,6.76,104,1.5368009200000001,12133,116,-0.07876878045499325,0.14729372709989547,0.001,12031,,
1768,6.72,104,1.5799556500000003,12160,116,-0.08874512203037739,0.1234877087175846,0.001,12058,,
1772,6.69,104,1.6042715299999997,12183,116,0.06542962044477463,0.18115620017051698,0.001,12078,,
1776,6.7,104,1.59731106,12208,116,0.15494914609007537,0.16083704431851706,0.001,12105,,
1780,6.55,104,1.5608131299999999,12229,116,0.20621835440397263,0.12818538397550583,0.001,12127,,
1784,6.49,105,1.53684596,12257,116,0.03481782227754593,0.23494141921401024,0.001,12151,,
1788,6.42,105,1.5402331699999998,12279,116,0.054973999271169305,0.13550497442483903,0.001,12178,,
1792,6.37,105,1.5160493099999999,12302,116,-0.013707490637898445,0.13796864002943038,0.001,12199,,
1796,6.33,105,1.48089535,12323,116,0.13182796817272902,0.10825476944446563,0.001,12219,,
1800,6.31,105,1.4960774399999996,12341,116,-0.00016702711582183838,0.1633581705391407,0.001,12239,,
1804,6.33,106,1.5184331300000002,12364,116,0.08853837506224711,0.14438787698745728,0.001,12258,,
1808,6.35,106,1.53457809,12390,116,-0.05797366797924042,0.18683067262172698,0.001,12281,,
1812,6.29,106,1.5090809299999999,12408,116,0.21936702728271484,0.11330872029066086,0.001,12306,,
1816,6.23,106,1.5508502,12434,116,-0.0984386483207345,0.13625611861546835,0.001,12330,,
1820,6.2,106,1.5505463899999998,12455,116,-0.07945543279250462,0.11316476762294769,0.001,12352,,
1824,6.12,107,1.5448439400000005,12481,116,-0.034002056112512946,0.1302296593785286,0.001,12380,,
1828,6.21,107,1.5891463099999998,12511,116,0.0978628359735012,0.15588605999946595,0.001,12403,,
1832,6.17,107,1.61609113,12534,116,0.13503571996989194,0.09813328981399536,0.001,12432,,
1836,6.15,107,1.6068285500000001,12556,116,0.050608893390744925,0.16806426537888391,0.001,12454,,
1840,6.13,107,1.6528783500000004,12579,116,-0.23200628906488419,0.15439326465129852,0.001,12473,,
1844,5.99,108,1.5787421900000005,12604,116,-0.020230868831276894,0.11686586340268452,0.001,12501,,
1848,6.0,108,1.5735291800000002,12630,116,0.00343442726880312,0.17845811529292,0.001,12528,,
1852,6.01,108,1.60580845,12657,116,-0.0037861295665303865,0.3172713794878551,0.001,12551,,
1856,6.0,108,1.60196479,12680,116,0.10677018575370312,0.15437173595031103,0.001,12579,,
1860,6.0,109,1.66043805,12711,116,-0.010630949400365353,0.1676840130239725,0.001,12607,,
1864,6.11,109,1.69237089,12744,116,0.19623727848132452,0.18436344216267267,0.001,12637,,
1868,6.06,109,1.6773496000000003,12766,116,-0.23248623311519623,0.14767196029424667,0.001,12664,,
1872,6.04,109,1.6482442600000002,12787,116,0.23902734369039536,0.1320914551615715,0.001,12686,,
1876,6.02,109,1.6833959900000002,12810,116,-0.05108209947745005,0.16753357400496802,0.001,12709,,
1880,6.11,110,1.74170847,12840,116,-0.1491445079445839,0.46352808475494384,0.001,12733,,
1884,6.08,110,1.7275307500000003,12865,116,-0.06279007345438004,0.22502293437719345,0.001,12763,,
1888,6.05,110,1.7099552900000001,12884,116,-0.10979093238711357,0.25135751664638517,0.001,12783,,
1892,6.06,110,1.7150600399999996,12908,116,-0.044423631578683856,0.15506025132807819,0.001,12807,,
1896,6.04,110,1.7234689500000002,12927,116,0.029213274208207924,0.14828255474567414,0.001,12826,,
1900,6.09,111,1.7572811,12950,116,-0.03337244875729084,0.1788986548781395,0.001,12844,,
1904,6.09,111,1.7845050399999998,12973,116,0.09007730311714113,0.1999710025265813,0.001,12871,,
1908,6.09,111,1.8297321999999996,12999,116,0.00838085450232029,0.1466035945340991,0.001,12895,,
1912,6.13,111,1.8542412599999993,13021,116,0.140994381159544,0.1323127880692482,0.001,12919,,
1916,6.08,111,1.8256814600000002,13042,116,0.036757836739222206,0.15730050206184387,0.001,12940,,
1920,6.12,112,1.8619737400000003,13067,116,-0.05621734447777271,0.26026771366596224,0.001,12963,,
1924,6.19,112,1.88398932,13100,116,0.022500754240900277,0.1135580874979496,0.001,12994,,
1928,6.15,112,1.8796771899999998,13126,116,0.06814637780189514,0.1919290155172348,0.001,13021,,
1932,6.13,112,1.9061860900000003,13147,116,-0.08912386000156403,0.14573470130562782,0.001,13042,,
1936,6.16,112,1.92813818,13172,116,-0.07642824202775955,0.16953205104385102,0.001,13068,,
1940,6.21,113,1.9298453,13200,116,-0.022494066506624222,0.12009632866829634,0.001,13093,,
1944,6.19,113,1.9488156699999997,13223,116,-0.08773810742422938,0.11550218053162098,0.001,13122,,
1948,6.15,113,1.9450670499999998,13245,116,-0.1537030078470707,0.12507151812314987,0.001,13139,,
1952,6.11,113,1.8998295299999999,13268,116,0.014253275003284216,0.09643744863569736,0.001,13166,,
1956,6.07,113,1.8679812199999999,13287,116,-0.20822153985500336,0.11771738082170487,0.001,13185,,
1960,6.0,114,1.84791279,13311,116,-0.15256021916866302,0.1088354413708051,0.001,13209,,
1964,5.87,114,1.8173976399999998,13331,116,-0.15439944714307785,0.1832389771938324,0.001,13228,,
1968,5.88,114,1.79256687,13354,116,-0.045246437564492224,0.12731292843818665,0.001,13252,,
1972,5.85,114,1.8192444700000001,13372,116,-0.15173158142715693,0.15403333865106106,0.001,13271,,
1976,5.88,114,1.8194307600000001,13398,116,-0.18460662895813584,0.12780290544033052,0.001,13296,,
