time/total_timesteps,time/fps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/ent_coef_loss,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
4980,50,800,-2.2098959799999998,98,6.72,0.8391389846801758,0.0003,-25.881813049316406,4879,-3.3215062618255615,0.23616327345371246,,
5000,,,,,,0.590759813785553,0.0003,-25.629886627197266,4899,-3.280489444732666,0.23478877544403076,2.1221495,10.1
5004,50,804,-2.16761552,99,6.65,0.6130598783493042,0.0003,-25.895179748535156,4903,-3.568019151687622,0.23451577126979828,,
5043,50,808,-2.22217644,100,6.83,0.5942745804786682,0.0003,-26.16156768798828,4942,-3.472940444946289,0.23186442255973816,,
5063,50,812,-2.20109332,100,6.79,0.7067419290542603,0.0003,-25.99823760986328,4962,-3.4110612869262695,0.23051002621650696,,
5084,50,816,-2.23069141,101,6.76,0.6045912504196167,0.0003,-25.81963539123535,4983,-2.743553638458252,0.229097381234169,,
5110,50,820,-2.29346283,101,6.8,0.6581642627716064,0.0003,-26.419456481933594,5009,-3.352011203765869,0.22735728323459625,,
5130,50,824,-2.2004072399999997,102,6.66,0.6413699388504028,0.0003,-26.443714141845703,5029,-3.3232619762420654,0.22602076828479767,,
5155,50,828,-2.19926468,102,6.62,0.48577022552490234,0.0003,-26.38459014892578,5054,-3.0405972003936768,0.22437314689159393,,
5180,50,832,-2.1722394000000005,103,6.56,0.5638956427574158,0.0003,-26.419660568237305,5079,-3.1126251220703125,0.22274072468280792,,
5210,50,836,-2.2763464300000003,104,6.51,0.597163736820221,0.0003,-26.721071243286133,5109,-2.936110019683838,0.2208029329776764,,
5241,50,840,-2.32284714,104,6.64,0.4693681001663208,0.0003,-26.961063385009766,5140,-3.008390188217163,0.2188081443309784,,
5275,50,844,-2.4083072700000003,105,6.74,0.4811983108520508,0.0003,-26.338314056396484,5174,-2.8563320636749268,0.2166360765695572,,
5303,50,848,-2.4531123900000007,106,6.8,0.4411713778972626,0.0003,-27.06137466430664,5202,-2.7200443744659424,0.21486712992191315,,
5326,49,852,-2.4371187700000005,106,6.68,0.567381739616394,0.0003,-27.264366149902344,5225,-2.9326162338256836,0.2134261280298233,,
5361,49,856,-2.47303749,107,6.79,0.5964213013648987,0.0003,-27.445270538330078,5260,-2.6117396354675293,0.2112518697977066,,
5408,49,860,-2.47879635,108,7.04,0.5898181796073914,0.0003,-27.490341186523438,5307,-2.9900095462799072,0.20838196575641632,,
5425,49,864,-2.42568559,108,6.9,0.5577935576438904,0.0003,-27.245309829711914,5324,-2.7646002769470215,0.20735211670398712,,
5455,49,868,-2.39346427,109,6.95,0.3786400854587555,0.0003,-27.44456672668457,5354,-2.734221935272217,0.2055535465478897,,
5477,49,872,-2.33459816,109,6.85,0.4944876432418823,0.0003,-28.14702033996582,5376,-2.461165428161621,0.20424281060695648,,
5515,49,876,-2.28046308,110,6.95,0.48726359009742737,0.0003,-27.623973846435547,5414,-2.772282123565674,0.2019953727722168,,
5535,49,880,-2.20619011,110,6.95,0.5232476592063904,0.0003,-28.2573299407959,5434,-2.547125816345215,0.20082193613052368,,
5555,49,884,-2.066094,111,6.83,0.5577110052108765,0.0003,-27.849733352661133,5454,-2.7382781505584717,0.19965364038944244,,
5585,49,888,-2.16881105,111,6.89,0.5063104629516602,0.0003,-28.290023803710938,5484,-2.5890774726867676,0.197917178273201,,
5615,49,892,-2.14870237,112,6.85,0.38790789246559143,0.0003,-28.224578857421875,5514,-2.2148513793945312,0.19619441032409668,,
5635,49,896,-2.1514151,113,6.77,0.42225876450538635,0.0003,-28.30070686340332,5534,-2.6257688999176025,0.1950547844171524,,
5660,49,900,-2.1327827999999998,113,6.8,0.39772796630859375,0.0003,-28.44244384765625,5559,-2.739574432373047,0.19363978505134583,,
5693,49,904,-2.2249025000000002,114,6.89,0.45284008979797363,0.0003,-28.591472625732422,5592,-2.4308512210845947,0.19179043173789978,,
5712,49,908,-2.08413947,114,6.69,0.5250692367553711,0.0003,-28.925695419311523,5611,-2.479088306427002,0.1907336562871933,,
5735,49,912,-2.0884263400000003,115,6.72,0.40589338541030884,0.0003,-29.03800392150879,5634,-2.559274196624756,0.18946212530136108,,
5759,49,916,-2.04981729,115,6.75,0.41239476203918457,0.0003,-28.64139175415039,5658,-2.4917516708374023,0.18814675509929657,,
5798,49,920,-2.0479330499999997,116,6.88,0.5377238392829895,0.0003,-29.473133087158203,5697,-2.4080586433410645,0.1860284060239792,,
5819,49,924,-2.05246294,116,6.89,0.4555746614933014,0.0003,-29.246807098388672,5718,-2.2284250259399414,0.18489311635494232,,
5848,49,928,-2.03397394,117,6.93,0.36232516169548035,0.0003,-29.115995407104492,5747,-2.2283105850219727,0.18333758413791656,,
5877,49,932,-1.9870247400000003,118,6.97,0.380831778049469,0.0003,-28.567028045654297,5776,-2.2862167358398438,0.1817999929189682,,
5899,49,936,-1.8734640800000002,118,6.89,0.44015008211135864,0.0003,-29.372631072998047,5798,-2.2811365127563477,0.18064631521701813,,
5925,49,940,-1.8555774299999999,119,6.84,0.393687903881073,0.0003,-29.858795166015625,5824,-2.152045488357544,0.1792936623096466,,
5945,49,944,-1.8025298200000004,119,6.7,0.514506995677948,0.0003,-29.360633850097656,5844,-2.198908805847168,0.17825601994991302,,
5972,49,948,-1.8223033100000001,120,6.69,0.3990634083747864,0.0003,-29.868093490600586,5871,-2.04809308052063,0.17686167359352112,,
6005,49,952,-1.7889148700000002,120,6.79,0.36090660095214844,0.0003,-29.876489639282227,5904,-2.2143478393554688,0.1751701533794403,,
6030,49,956,-1.69476766,121,6.69,0.3574736416339874,0.0003,-30.086101531982422,5929,-1.904412031173706,0.17390091717243195,,
6051,49,960,-1.6350393600000002,121,6.43,0.3708946108818054,0.0003,-30.18280792236328,5950,-2.139570474624634,0.17283779382705688,,
6080,49,964,-1.62259902,122,6.55,0.3638944625854492,0.0003,-30.366600036621094,5979,-1.720085620880127,0.17138488590717316,,
6097,49,968,-1.6336417899999998,122,6.42,0.3913780152797699,0.0003,-29.9846134185791,5996,-2.00886869430542,0.17053885757923126,,
6146,49,972,-1.71181985,123,6.69,0.37960100173950195,0.0003,-29.833030700683594,6045,-2.0773661136627197,0.16812165081501007,,
6171,49,976,-1.7834528300000003,124,6.56,0.33236032724380493,0.0003,-30.496570587158203,6070,-1.7357120513916016,0.16690653562545776,,
6199,49,980,-1.8124140699999998,124,6.64,0.416565865278244,0.0003,-30.56835174560547,6098,-1.6413298845291138,0.1655559539794922,,
6223,49,984,-1.79475812,125,6.68,0.42464500665664673,0.0003,-31.168203353881836,6122,-1.7620097398757935,0.16440851986408234,,
6255,49,988,-1.7644265499999998,126,6.7,0.4052664041519165,0.0003,-30.78787612915039,6154,-1.7995070219039917,0.16289648413658142,,
6292,49,992,-1.8329806,126,6.77,0.45115968585014343,0.0003,-31.373088836669922,6191,-1.4687294960021973,0.16116254031658173,,
6321,49,996,-1.8787044900000003,127,6.86,0.3592456877231598,0.0003,-31.53731346130371,6220,-1.6780366897583008,0.15981493890285492,,
6353,49,1000,-1.7755066899999996,128,6.93,0.40647488832473755,0.0003,-31.437768936157227,6252,-1.789133071899414,0.15834209322929382,,
6375,49,1004,-1.6717626599999997,128,6.82,0.3975358307361603,0.0003,-31.684429168701172,6274,-1.8338918685913086,0.1573367863893509,,
6396,49,1008,-1.6308564500000002,129,6.84,0.44836485385894775,0.0003,-31.112579345703125,6295,-1.7004106044769287,0.1563839614391327,,
6426,49,1012,-1.70097235,129,6.91,0.32741013169288635,0.0003,-31.47020721435547,6325,-1.5857058763504028,0.15503180027008057,,
6445,49,1016,-1.70437249,130,6.86,0.33330458402633667,0.0003,-31.62934112548828,6344,-1.5299949645996094,0.15418028831481934,,
6471,49,1020,-1.6567672000000002,130,6.73,0.32090431451797485,0.0003,-31.708175659179688,6370,-1.4587359428405762,0.1530267298221588,,
6507,49,1024,-1.658622,131,6.88,0.3004567623138428,0.0003,-31.871267318725586,6406,-1.3776607513427734,0.15144765377044678,,
6525,49,1028,-1.6333520799999999,131,6.77,0.29290857911109924,0.0003,-31.667438507080078,6424,-1.582519769668579,0.1506606936454773,,
6551,49,1032,-1.57019788,132,6.74,0.30946797132492065,0.0003,-31.547517776489258,6450,-1.3716332912445068,0.149528369307518,,
6595,49,1036,-1.52989372,133,6.96,0.31629300117492676,0.0003,-32.05072784423828,6494,-1.509627342224121,0.14764295518398285,,
6629,49,1040,-1.6251738199999999,133,7.04,0.38621455430984497,0.0003,-32.46712875366211,6528,-1.3688243627548218,0.1462046056985855,,
6653,49,1044,-1.6000640799999997,134,7.08,0.3054444193840027,0.0003,-32.46058654785156,6552,-1.2729461193084717,0.14519301056861877,,
6682,49,1048,-1.58193746,135,7.1,0.33010271191596985,0.0003,-32.25940704345703,6581,-1.3330415487289429,0.1439846158027649,,
6706,49,1052,-1.5380773200000004,135,7.01,0.31487002968788147,0.0003,-32.272064208984375,6605,-1.194872498512268,0.14299562573432922,,
6736,49,1056,-1.51548146,136,7.06,0.26717299222946167,0.0003,-33.045982360839844,6635,-1.263574242591858,0.14176945388317108,,
6766,49,1060,-1.5079154599999998,136,7.15,0.30227112770080566,0.0003,-32.129371643066406,6665,-1.407470464706421,0.14054842293262482,,
6801,49,1064,-1.53922494,137,7.21,0.2948300838470459,0.0003,-32.6617431640625,6700,-1.0765665769577026,0.13914018869400024,,
6827,49,1068,-1.5410408700000002,137,7.3,0.36726200580596924,0.0003,-32.997955322265625,6726,-1.220969796180725,0.1381106823682785,,
6854,49,1072,-1.5143037100000003,138,7.08,0.324817419052124,0.0003,-32.97861099243164,6753,-1.1862250566482544,0.13704518973827362,,
6877,49,1076,-1.45987024,138,7.06,0.31720685958862305,0.0003,-33.420021057128906,6776,-1.3172767162322998,0.136142298579216,,
6907,49,1080,-1.40218669,139,7.08,0.35459136962890625,0.0003,-33.310054779052734,6806,-1.2086360454559326,0.1349763423204422,,
6947,49,1084,-1.3655434199999998,140,7.24,0.26467254757881165,0.0003,-33.39836502075195,6846,-1.1696044206619263,0.13343305885791779,,
6973,49,1088,-1.2718545,140,7.18,0.24385857582092285,0.0003,-33.552642822265625,6872,-1.0494142770767212,0.13244234025478363,,
7007,49,1092,-1.19865692,141,7.15,0.2690645158290863,0.0003,-33.336509704589844,6906,-1.0229547023773193,0.13115470111370087,,
7036,49,1096,-1.15455757,142,7.15,0.2863088846206665,0.0003,-33.66484069824219,6935,-0.9683008193969727,0.13006550073623657,,
7070,49,1100,-1.16175206,142,7.17,0.3728644549846649,0.0003,-33.11442947387695,6969,-0.8909062147140503,0.12880216538906097,,
7114,49,1104,-1.1799259100000001,143,7.39,0.2688690423965454,0.0003,-33.672760009765625,7013,-0.891679048538208,0.12718969583511353,,
7143,49,1108,-1.17945886,144,7.47,0.24862568080425262,0.0003,-33.29497528076172,7042,-0.9125757217407227,0.1261412650346756,,
7179,49,1112,-1.0930464100000001,145,7.53,0.2557598054409027,0.0003,-32.909278869628906,7078,-0.8207921981811523,0.1248486340045929,,
7202,49,1116,-1.1065101899999998,145,7.57,0.2507055699825287,0.0003,-33.319114685058594,7101,-1.1449544429779053,0.12403309345245361,,
7228,49,1120,-1.09322873,146,7.57,0.2698702812194824,0.0003,-33.87613296508789,7127,-0.8023876547813416,0.12311552464962006,,
7255,49,1124,-1.04252689,146,7.48,0.26328399777412415,0.0003,-34.19256591796875,7154,-1.058674931526184,0.12216698378324509,,
7296,49,1128,-1.10477763,147,7.71,0.27703243494033813,0.0003,-33.96187210083008,7195,-0.6990361213684082,0.12074314802885056,,
7321,49,1132,-1.13365466,148,7.7,0.2526518702507019,0.0003,-33.36988067626953,7220,-0.7413771152496338,0.11988472193479538,,
7341,49,1136,-1.11185547,148,7.46,0.2575954496860504,0.0003,-33.68703842163086,7240,-0.8493896722793579,0.11920751631259918,,
7375,49,1140,-1.0248839299999999,149,7.46,0.23749220371246338,0.0003,-33.69346618652344,7274,-0.9595308303833008,0.11806531250476837,,
7398,49,1144,-1.01623233,149,7.45,0.273959755897522,0.0003,-34.82463073730469,7297,-0.8609805107116699,0.11729677766561508,,
7447,49,1148,-0.99828743,150,7.65,0.32754531502723694,0.0003,-33.726951599121094,7346,-0.7402995824813843,0.11567351222038269,,
7489,49,1152,-1.07123626,151,7.83,0.22256219387054443,0.0003,-34.506736755371094,7388,-0.9446157217025757,0.11430361121892929,,
7522,49,1156,-1.03574469,152,7.86,0.27358895540237427,0.0003,-35.18474578857422,7421,-0.6491222977638245,0.11323873698711395,,
7552,49,1160,-1.00578852,152,7.86,0.2314893901348114,0.0003,-34.54032516479492,7451,-0.6688664555549622,0.11227588355541229,,
7585,49,1164,-1.00187633,153,7.84,0.28733181953430176,0.0003,-34.97291946411133,7484,-0.47004711627960205,0.1112336739897728,,
7615,49,1168,-0.95309634,153,7.88,0.21255074441432953,0.0003,-34.85002899169922,7514,-0.6714670658111572,0.110289566218853,,
7634,49,1172,-0.9057390699999999,154,7.8,0.3118908703327179,0.0003,-34.43873596191406,7533,-0.7094048857688904,0.10969875752925873,,
7666,49,1176,-0.7800929499999999,154,7.89,0.29146191477775574,0.0003,-35.28680419921875,7565,-0.5871298313140869,0.10870871692895889,,
7694,49,1180,-0.7638854200000001,155,7.87,0.26263585686683655,0.0003,-33.7185173034668,7593,-0.6292815208435059,0.1078462079167366,,
7713,49,1184,-0.7923845400000001,155,7.66,0.23769041895866394,0.0003,-34.59925079345703,7612,-0.7010408043861389,0.10726743191480637,,
7742,49,1188,-0.84046014,156,7.69,0.3206130862236023,0.0003,-34.01365280151367,7641,-0.6154499650001526,0.1063888743519783,,
7767,49,1192,-0.7697169199999999,156,7.6,0.27148833870887756,0.0003,-34.500579833984375,7666,-0.41154569387435913,0.10563890635967255,,
7802,49,1196,-0.6921276599999999,157,7.66,0.22543387115001678,0.0003,-34.703224182128906,7701,-0.43514543771743774,0.1046009212732315,,
7847,49,1200,-0.6555612200000001,158,7.77,0.24849316477775574,0.0003,-34.53089904785156,7746,-0.5744127035140991,0.10328198969364166,,
7874,49,1204,-0.63438922,159,7.6,0.2024402916431427,0.0003,-34.656036376953125,7773,-0.40324562788009644,0.1025017723441124,,
7909,49,1208,-0.6524127500000002,159,7.66,0.2142493575811386,0.0003,-35.0787239074707,7808,-0.5072447061538696,0.10149768739938736,,
7954,49,1212,-0.69582786,160,7.75,0.27154284715652466,0.0003,-35.102073669433594,7853,-0.38262808322906494,0.10022562742233276,,
7981,49,1216,-0.6479116500000001,161,7.79,0.206673726439476,0.0003,-34.24944305419922,7880,-0.327092707157135,0.09947464615106583,,
8003,49,1220,-0.6031057200000001,161,7.75,0.26076334714889526,0.0003,-34.75875473022461,7902,-0.509361982345581,0.09886632859706879,,
8028,49,1224,-0.58242965,162,7.73,0.25111013650894165,0.0003,-35.511539459228516,7927,-0.46691203117370605,0.09817785769701004,,
8053,49,1228,-0.44223438000000004,162,7.57,0.26197245717048645,0.0003,-35.063865661621094,7952,-0.39848339557647705,0.09749150276184082,,
8088,49,1232,-0.39876152000000004,163,7.67,0.2335863560438156,0.0003,-34.29765319824219,7987,-0.4580519199371338,0.09653966873884201,,
8116,49,1236,-0.44029645,164,7.75,0.26655513048171997,0.0003,-34.752845764160156,8015,-0.4226410686969757,0.09578832983970642,,
8144,49,1240,-0.31090773999999993,164,7.69,0.28048378229141235,0.0003,-35.46986389160156,8043,-0.47304606437683105,0.09504292160272598,,
8177,49,1244,-0.27398546,165,7.79,0.24817682802677155,0.0003,-35.851810455322266,8076,-0.24477258324623108,0.09416559338569641,,
8202,49,1248,-0.19557325000000006,165,7.55,0.23496386408805847,0.0003,-35.78984069824219,8101,-0.5159389972686768,0.09350781887769699,,
8234,49,1252,-0.04399655000000005,166,7.45,0.21231403946876526,0.0003,-34.425472259521484,8133,-0.40247440338134766,0.0926753431558609,,
8269,49,1256,-0.11953246000000002,167,7.47,0.1897839605808258,0.0003,-34.78826141357422,8168,-0.293427050113678,0.09178106486797333,,
8299,49,1260,-0.08722407999999998,167,7.47,0.27269354462623596,0.0003,-35.55242919921875,8198,-0.4142840504646301,0.0910235270857811,,
8328,49,1264,-0.04740017999999997,168,7.43,0.2378181517124176,0.0003,-35.64793395996094,8227,-0.4266569912433624,0.09029341489076614,,
8355,49,1268,-0.10130785000000003,168,7.4,0.24917669594287872,0.0003,-34.25189208984375,8254,-0.3192157745361328,0.08962070196866989,,
8379,49,1272,-0.08481194000000002,169,7.45,0.19119206070899963,0.0003,-36.23643493652344,8278,-0.3225194215774536,0.08903328329324722,,
8402,49,1276,-0.13652486,169,7.36,0.28748008608818054,0.0003,-35.25956726074219,8301,-0.29443565011024475,0.08846679329872131,,
8437,49,1280,-0.15714869,170,7.43,0.23153024911880493,0.0003,-36.200531005859375,8336,-0.5568703413009644,0.08760572969913483,,
8464,49,1284,-0.13516371999999996,171,7.51,0.20525193214416504,0.0003,-36.84244918823242,8363,-0.21314531564712524,0.08694672584533691,,
8501,49,1288,-0.029765469999999978,171,7.59,0.28840669989585876,0.0003,-33.628318786621094,8400,-0.48139914870262146,0.08605904877185822,,
8523,49,1292,-0.025549659999999988,172,7.56,0.28029024600982666,0.0003,-36.33305358886719,8422,-0.18707312643527985,0.08553691953420639,,
8546,49,1296,-0.05657228000000001,172,7.44,0.19373735785484314,0.0003,-36.8875732421875,8445,-0.2494032233953476,0.08499468117952347,,
8565,49,1300,-0.10707245,172,7.18,0.2386573851108551,0.0003,-36.021209716796875,8464,-0.3777127265930176,0.08455049991607666,,
8585,49,1304,-0.05231366000000001,173,7.11,0.20983000099658966,0.0003,-35.02196502685547,8484,-0.1791914999485016,0.08408530056476593,,
8614,49,1308,-0.024698539999999998,173,7.05,0.26486092805862427,0.0003,-35.38935852050781,8513,-0.2700311839580536,0.08341648429632187,,
8647,49,1312,0.08107528,174,6.93,0.21295779943466187,0.0003,-35.97300720214844,8546,-0.36680570244789124,0.08266511559486389,,
8676,49,1316,0.043169729999999996,175,6.95,0.2530302405357361,0.0003,-36.386619567871094,8575,-0.09734074026346207,0.0820060670375824,,
8700,49,1320,0.07915491999999999,175,6.97,0.21784187853336334,0.0003,-34.97735595703125,8599,-0.22686345875263214,0.08146048337221146,,
8737,49,1324,0.12466255,176,7.09,0.19978371262550354,0.0003,-35.29692840576172,8636,-0.20552609860897064,0.08063521236181259,,
8773,49,1328,0.12609226999999998,177,7.2,0.19998401403427124,0.0003,-35.56129455566406,8672,-0.07757359743118286,0.07984139025211334,,
8799,49,1332,0.13278771,177,7.11,0.20602567493915558,0.0003,-34.64795684814453,8698,-0.1136375442147255,0.07927688956260681,,
8828,49,1336,0.2471595,178,7.12,0.21609723567962646,0.0003,-35.11639404296875,8727,-0.14494852721691132,0.07865224033594131,,
8856,49,1340,0.16144965,178,7.12,0.24065762758255005,0.0003,-35.064720153808594,8755,-0.027564089745283127,0.07805326581001282,,
8886,49,1344,0.18937902,179,7.09,0.24648314714431763,0.0003,-35.91900634765625,8785,-0.06021435558795929,0.0774136558175087,,
8911,49,1348,0.14084667,179,7.09,0.1734911948442459,0.0003,-35.24977111816406,8810,-0.13489969074726105,0.07688561826944351,,
8933,49,1352,0.10796480999999995,180,6.99,0.23772293329238892,0.0003,-35.888763427734375,8832,-0.24126186966896057,0.07642299681901932,,
8966,49,1356,0.19488305999999994,181,6.97,0.18524590134620667,0.0003,-33.84758377075195,8865,-0.11418318003416061,0.0757371038198471,,
8988,49,1360,0.16124901000000003,181,6.89,0.18484055995941162,0.0003,-34.75574493408203,8887,-0.048018552362918854,0.07528530061244965,,
9015,49,1364,0.16631180999999998,181,6.87,0.236954003572464,0.0003,-36.11808776855469,8914,-0.2906307280063629,0.07473507523536682,,
9055,49,1368,0.15070893,182,7.0,0.1823820173740387,0.0003,-35.53874206542969,8954,-0.1601087749004364,0.07392558455467224,,
9081,49,1372,0.14139037999999998,183,7.02,0.21443401277065277,0.0003,-35.40364074707031,8980,-0.127420112490654,0.07340221852064133,,
9104,49,1376,0.19548308999999997,183,7.02,0.20775987207889557,0.0003,-35.40464782714844,9003,-0.24173188209533691,0.07294346392154694,,
9142,49,1380,0.22603023000000003,184,7.05,0.2228764295578003,0.0003,-35.381893157958984,9041,-0.031151266768574715,0.07219847291707993,,
9167,49,1384,0.2541857,184,7.03,0.21781697869300842,0.0003,-34.69549560546875,9066,0.04246027022600174,0.07171027362346649,,
9195,49,1388,0.22523409999999994,185,6.94,0.28825050592422485,0.0003,-34.879058837890625,9094,-0.014323831535875797,0.07116995751857758,,
9231,49,1392,0.36969103999999997,186,7.08,0.1844327598810196,0.0003,-35.042503356933594,9130,0.03775414079427719,0.07048022747039795,,
9271,49,1396,0.41135079,186,7.25,0.15707896649837494,0.0003,-35.118431091308594,9170,-0.03613429516553879,0.06971923261880875,,
9293,49,1400,0.4014933499999999,187,7.28,0.2301301509141922,0.0003,-35.09254455566406,9192,-0.1596301794052124,0.06930574029684067,,
9331,49,1404,0.3520021899999999,188,7.46,0.2036895751953125,0.0003,-34.06043243408203,9230,-0.08457888662815094,0.06859660148620605,,
